"id","institutioncode","collectioncode","catalognumber","genus","species","subspecies","identifiedby","collectornumber","collector","stateprovince","county","locality","longitude","latitude","municipality_gbif","datsrc","gen_sp"
1892,"JBRJ","RB","RB01422151","Paepalanthus","elongatus",NA,"M. L. O. Trovó","2325","V.A.O. Dittrich","Minas Gerais",NA,"Serra da Cruz, próximo á cabeceira norte da pista de pouco, fronteira com Bom Jardim de Minas.",-44.077778,-21.894722,"Olaria","gbif","Paepalanthus elongatulus"
1912,"UFPE","UFP","62286","Paepalanthus","myocephalus",NA,"A. M. Giulietti","421","Alves-Araújo, A.; Araújo, D.; Marques, J.S. & Albuquerque, N.A.","Pernambuco",NA,"Usina São José",-34.986944,-7.725556,"Igarassu","gbif","Paepalanthus myocephalus"
1930,"UFPE","UFP","55357","Paepalanthus","myocephalus",NA,"A. M. Giulietti","441","Gomes, P.; Sobral-Leite, M.","Pernambuco",NA,"Pedra Cabeça de Velho.",-36.010444,-8.391583,"Agrestina","gbif","Paepalanthus myocephalus"
1942,"UFPE","UFP","55361","Paepalanthus","myocephalus",NA,"A. M. Giulietti","445","Gomes, P.; Sobral-Leite, M. & Maciel, B.","Pernambuco",NA,"Pedra Cabeça de Velho.",-36.010444,-8.391583,"Agrestina","gbif","Paepalanthus myocephalus"
1947,"UFPE","UFP","55360","Paepalanthus","myocephalus",NA,"A. M. Giulietti","444","Gomes, P.; Sobral-Leite, M.","Pernambuco",NA,"Pedra Cabeça de Velho.",-36.010444,-8.391583,"Agrestina","gbif","Paepalanthus myocephalus"
1948,"UFPE","UFP","54014","Paepalanthus","tortilis",NA,"A. M. Giulietti","342","Maciel, J.R.; Alves, M.; Pinheiro, K.; Araújo, D.; Schimdt, S. & Amorim, B.","Pernambuco",NA,"Parque Nacional do Catimbau",-37.2,-8.533333,"Buique","gbif","Paepalanthus tortilis"
1952,"UFPE","UFP","52604","Paepalanthus","tortilis",NA,"A. M. Giulietti","514","Maciel, J.R.; Souza, L.G.","Pernambuco",NA,NA,-34.9,-7.666667,"Goiana","gbif","Paepalanthus tortilis"
1953,"UFPE","UFP","55478","Paepalanthus","lamarckii",NA,"A. M. Giulietti","586","Giulietti, A.M.; Gomes, P.; Gomes, C. & Maciel, B.","Pernambuco",NA,"Pedra Cabeça de Velho.",-36,-8.383333,"Agrestina","gbif","Paepalanthus lamarckii"
1956,"UFPE","UFP","52607","Paepalanthus","tortilis",NA,"A. M. Giulietti","517","Maciel, J.R.; Souza, L.G.","Pernambuco",NA,NA,-34.9,-7.666667,"Goiana","gbif","Paepalanthus tortilis"
1958,"UFPE","UFP","52623","Paepalanthus","bifidus",NA,"A. M. Giulietti","348","Maciel, J.R.","Pernambuco",NA,"Estação Experimental de Itapirema-IPA",-37.2,-8.533333,"Goiana","gbif","Paepalanthus bifidus"
1960,"UFPE","UFP","52556","Paepalanthus","myocephalus",NA,"A. M. Giulietti","337","Maciel, J.R.; Alves, M.; Pinheiro, K.; Araújo, D.; Schimdt, S. & Amorim, B.","Pernambuco",NA,"PN Vale do Catimbau",-38.718611,-8.059722,"Buique","gbif","Paepalanthus myocephalus"
1962,"UFPE","UFP","55453","Paepalanthus","lamarckii",NA,"A. M. Giulietti","545","Gomes, P.; Sobral-Leite, M. & Maciel, B.","Pernambuco",NA,"Inselbergue Pedra Cabeça de Velho.",-36.010444,-8.391583,"Agrestina","gbif","Paepalanthus lamarckii"
1965,"UFPE","UFP","52605","Paepalanthus","bifidus",NA,"A. M. Giulietti","515","Maciel, J.R.; Souza, L.G.","Pernambuco",NA,"Restinga no Caminho para Ponta de Pedras.",-34.9,-7.666667,"Goiana","gbif","Paepalanthus bifidus"
1980,"UFPE","UFP","41227","Paepalanthus","tortilis",NA,"A. M. Giulietti","1238","Rocha, E.A.","Pernambuco",NA,"Parque Nacional do Catimbau, Serra de Jerusalém.",-37.234444,-8.589167,"Buíque","gbif","Paepalanthus tortilis"
2000,"UFPE","UFP","19463","Paepalanthus","macrocaulon",NA,"A. M. Giulietti","EBNN1322","Alves, M.; Costa-Silva, M.; Loyola, M.; Gomes, V.; Gonçalves, F.; Jupiassú, F.; et al.","Bahia",NA,"Margem e arredores do rio Brumadinho, próximo ao vilarejo de Mato Grosso.",-41.925,-13.520556,"Rio de Contas","gbif","Paepalanthus macrocaulon"
2010,"UFPE","UFP","15049","Paepalanthus","tortilis",NA,"M. J. G. Andrade","EBNN141","Luceño, M.; Alves, M.; Vanzela, A.; Mendes, A.P.; Rocha, E.A.; Costa-Silva, M.B.; et al.","Bahia",NA,"Montanha nos arredores da cidade.",-41.383333,-12.566111,"Lençóis","gbif","Paepalanthus tortilis"
2058,"UFOP","OUPR","32719","Paepalanthus","miser",NA,"L. Echternacht","301","Oliveira, G.B.; Iote, G.C.","Minas Gerais",NA,"Parque Estadual do Ibotipoca, Nanofloresta nebular. Gruta dos Três Arcos, 15-20m da entrada da gruta.",-43.8825,-21.678056,"Lima Duarte","gbif","Paepalanthus miser"
2059,"UFOP","OUPR","32716","Paepalanthus","argyrolinon",NA,"L. Echternacht","s.n.","Echternacht, L.; et al.","Minas Gerais",NA,"PARNA Sempre-vivas. Trajeto da ponte velha sobre o inhacica, do antigo telégrafo, até a Fazenda do Gavião. Na entreda da Lapa da Conquista.",-43.663889,-17.831667,"Diamantina","gbif","Paepalanthus argyrolinon"
2062,"UFOP","OUPR","31124","Paepalanthus","diplobetor",NA,"L. Echternacht","2755","Echternacht, L.; Picanço, W.; Messias, M.C.T.B. & Bastos, T.V.","Minas Gerais",NA,"Serra das Camarinhas, Antiga pedreira, vizinha ao Parque Municipal Cachoeira das Andorinhas.",-43.505556,-20.368056,"Ouro Preto","gbif","Paepalanthus diplobetor"
2063,"UFOP","OUPR","31114","Paepalanthus","vellozioides",NA,"L. Echternacht","2745","Echternacht, L.; Bastos, T.V.","Minas Gerais",NA,"Serra do Gandarela, Estrada de Acuruí para Conceição do Rio Acima, próximo à mineiração abandonada da Jaguar (Ouro).",-43.643889,-20.189167,"Itabirito","gbif","Paepalanthus vellozioides"
2064,"UFOP","OUPR","31156","Paepalanthus","scleranthus",NA,"L. Echternacht","2792","Echternacht, L.; Bastos, T.V.; Gasparotto, W.A.; Fonte Boa, T.; Leite, C.C. & Paula, S.C. de","Minas Gerais",NA,"Candeias, Serra do Intendente. No começo da trilha, na entrada do Cânion do Peixe Tolo.",-43.603306,-19.002444,"Conceição do Mato Dentro","gbif","Paepalanthus scleranthus"
2065,"UFOP","OUPR","31121","Paepalanthus","elongatus",NA,"L. Echternacht","2752","Echternacht, L.; Giulietti, A.M.; Watanabe, M.; Trovó, M.; Sauthier, L. & Picanço, W.","Minas Gerais",NA,"Serra do Gandarela, Estrada de Acuruí para Conceição do Rio Acima, aprox. 300 m após a bocaina.",-43.655556,-20.126667,"Santa Bárbara","gbif","Paepalanthus elongatulus"
2070,"UFOP","OUPR","31120","Paepalanthus","gomesii",NA,"L. Echternacht","2751","Echternacht, L.; Giulietti, A.M.; Watanabe, M.; Trovó, M.; Sauthier, L. & Picanço, W.","Minas Gerais",NA,"Serra do Gandarela, Estrada de Acuruí para Conceição do Rio Acima, aprox. 300 m após a bocaina.",-43.655556,-20.126667,"Santa Bárbara","gbif","Paepalanthus gomesii"
2071,"UFOP","OUPR","31145","Paepalanthus","mendoncianus",NA,"L. Echternacht","2776","Echternacht, L.; Picanço, W.; Soldevila, A. & Rodrigues, D.","Minas Gerais",NA,"Inhames, Trilha da Senhorinha, no alto da Serra.",-43.769722,-18.961389,"Santana de Pirapama","gbif","Paepalanthus mendoncianus"
2073,"UFOP","OUPR","31122","Paepalanthus","exiguus",NA,"L. Echternacht","2753","Echternacht, L.; Giulietti, A.M.; Watanabe, M.; Trovó, M.; Sauthier, L. & Picanço, W.","Minas Gerais",NA,"Serra do Gandarela, Estrada de Acuruí para Conceição do Rio Acima, aprox. 300 m após a bocaina, em estrada de mineiração para o alto da serra.",-43.653056,-20.121667,"Santa Bárbara","gbif","Paepalanthus exiguus"
2076,"UFOP","OUPR","31134","Paepalanthus","eriocauloides",NA,"L. Echternacht","2765","Echternacht, L.; Picanço, W.; Soldevila, A. & Rodrigues, D.","Minas Gerais",NA,"Fechados, Próximo à casa do Waltinho.",-43.876111,-18.786111,"Santana de Pirapama","gbif","Paepalanthus eriocauloides"
2077,"UFOP","OUPR","31116","Paepalanthus","amoenus",NA,"L. Echternacht","2747","Echternacht, L.; Bastos, T.V.","Minas Gerais",NA,"Serra do Gandarela, Estrada de Acuruí para Conceição do Rio Acima, próximo à mineiração abandonada da Jaguar (Ouro).",-43.668333,-20.195833,"Itabirito","gbif","Paepalanthus amoenus"
2078,"UFOP","OUPR","31157","Paepalanthus","bifidus",NA,"L. Echternacht","2793","Echternacht, L.; Bastos, T.V.; Gasparotto, W.A.; Fonte Boa, T.; Leite, C.C. & Paula, S.C. de","Minas Gerais",NA,"Candeias, Serra do Intendente. No começo da trilha, na entrada do Cânion do Peixe Tolo.",-43.603306,-19.002444,"Conceição do Mato Dentro","gbif","Paepalanthus bifidus"
2085,"UFOP","OUPR","31118","Paepalanthus","falcatus",NA,"L. Echternacht","2749","Echternacht, L.; Giulietti, A.M.; Watanabe, M.; Trovó, M.; Sauthier, L. & Picanço, W.","Minas Gerais",NA,"Serra do Gandarela, Estrada de Acuruí para Conceição do Rio Acima, aprox. 300 m após a bocaina.",-43.655556,-20.126667,"Santa Bárbara","gbif","Paepalanthus pedunculatus"
2087,"UFOP","OUPR","31139","Paepalanthus","stuetzelii",NA,"L. Echternacht","2770","Echternacht, L.; Picanço, W.; Soldevila, A. & Rodrigues, D.","Minas Gerais",NA,"Fechados, Alto da Serra, na vertente que desce para o Rio Preto.",-43.837778,-18.820278,"Santana de Pirapama","gbif","Paepalanthus stuetzelii"
2089,"UFOP","OUPR","31126","Paepalanthus","argenteus","elatus","L. Echternacht","2757","Echternacht, L.; Picanço, W.; Soldevila, A. & Rodrigues, D.","Minas Gerais",NA,"Fechados, Trilha entre o distrito e a casa do Waltinho.",-43.882778,-18.786917,"Santana de Pirapama","gbif","Paepalanthus argenteus"
2092,"UFOP","OUPR","32721","Paepalanthus","viridulus",NA,"L. Echternacht","302","Oliveira, G.B.; Iote, G.C.","Minas Gerais",NA,"Parque Estadual do Ibotipoca, Nanofloresta nebular. Gruta dos Três Arcos, 15-20m da entrada da gruta.",-43.8825,-21.678056,"Lima Duarte","gbif","Paepalanthus viridulus"
2095,"UFOP","OUPR","29556","Paepalanthus","dasynema",NA,"L. Echternacht","2695","Echternacht, L.; Bastos, T.V.","Minas Gerais",NA,"Serra dos Alves, Canion dos Alves na Fazenda das Bandeirinhas.",-43.480833,-19.492222,"Itabira","gbif","Paepalanthus dasynema"
2102,"JBRJ","RB","RB01416444","Paepalanthus","caparoensis",NA,"M. L. O. Trovó","249","M.L.O. Trovó; L. Leone, L.C.S. Assis e L. Borges","Minas Gerais",NA,"Parna do Caparaó. Trilha da subida para o Pico da Bandeira.",-41.826389,-20.414444,"Alto Caparaó","gbif","Paepalanthus caparoensis"
2103,"JBRJ","RB","RB01417226","Paepalanthus","chiquitensis",NA,"C. O. Andrino","3363","M.F. Simon; I. da S. Gomes, M.S. Martins e V.F. Gomes","Goias",NA,"P.N. da Chapada dos Veadeiros. Acesso na entrada para a Escola Bona Espero, 13 km N.",-47.639444,-14.06,"Alto Paraíso de Goiás","gbif","Paepalanthus chiquitensis"
2183,"USP","SPF","151283","Paepalanthus","cassiae",NA,"M. L. O. Trovó","1392","Munhoz, C","Goias",NA,"Fazenda Água Fria, ca. de 10 km em direção à Teresina de Goiás.",-47.509333,-14.072694,"Alto Paraíso de Goiás","gbif","Paepalanthus chaseae"
2203,"Jardim Botânico de Brasília","HEPH","35325","Paepalanthus","trichophyllus",NA,"C. O. Andrino","9006","Faria, JEQ; Lima, HC; Correia, C; Barbosa-Silva, RG","Goias",NA,"Margem da estrada no topo da Serra dos Pireneus",-48.880278,-15.806389,"Pirenópolis","gbif","Paepalanthus trichophyllus"
2228,"JBRJ","RB","RB01414554","Paepalanthus","polytrichoides",NA,"C. O. Andrino","3220","M.F. Simon; L. Jordão","Goias",NA,"Ao longo da GO-118. 9 km S de Alto Paraíso.",-47.4875,-14.215,"Alto Paraíso de Goiás","gbif","Paepalanthus polytrichoides"
2229,"JBRJ","RB","RB01414556","Paepalanthus","cordatus",NA,"C. O. Andrino","3221","M.F. Simon; L. Jordão","Goias",NA,"Ao longo da GO-118. 9 km S de Alto Paraíso.",-47.4875,-14.215,"Alto Paraíso de Goiás","gbif","Paepalanthus cordatus"
2231,"Universidade Estadual Paulista","HRCB","74525","Paepalanthus","aretioides",NA,"F. N. Costa",NA,"Silva","Minas Gerais",NA,NA,-49.877211,-28.527272,"Diamantina","gbif","Paepalanthus aretioides"
2234,"UFOP","OUPR","32206","Paepalanthus","amoenus",NA,"M. L. O. Trovó","8027","Souza, V.C.; Miyagi, P.H. & Souza, J.P.","Minas Gerais",NA,"Estrada velha Ouro Branco - Ouro Preto, ca. 7Km de Ouro Branco.",-43.638472,-20.507722,"Ouro Branco","gbif","Paepalanthus amoenus"
2235,"UFOP","OUPR","32205","Paepalanthus","amoenus",NA,"L. Echternacht","7863","Souza, V.C.; Miyagi, P.H. & Souza, J.P.","Minas Gerais",NA,"Serra de Ouro Branco, Estrada velha Ouro Branco - Ouro Preto. Ca. 6 Km de Ouro Branco.",-43.6295,-20.502556,"Ouro Branco","gbif","Paepalanthus amoenus"
2239,"Cenargen","CEN","109836","Paepalanthus","chiquitensis",NA,"C. O. Andrino","410","Caroline O. Andrino - SPF","Goias",NA,"Serra do Tombador. Estrada GO 241, Minaçu-Cavalcante; bifurcação a 15 km após a sede da reserva; 1.8 na estrada à direita na bifurcação.",-47.7275,-13.664166,"CAVALCANTE","gbif","Paepalanthus chiquitensis"
2240,"Cenargen","CEN","109826","Paepalanthus","chiquitensis",NA,"C. O. Andrino","400","Caroline O. Andrino - SPF","Goias",NA,"A longo da GO-241, entre Cavalcante e Reserva Natural Serra do Tombador.",-47.645,-13.605,"CAVALCANTE","gbif","Paepalanthus chiquitensis"
2241,"Cenargen","CEN","108785","Paepalanthus","longibracteatus",NA,"C. O. Andrino","3365","Marcelo Fragomeni Simon","Goias",NA,"P. N. Chapada dos Veadeiros. Acesso na entrada para a escola Bona Espero, 13 km N.",-47.639444,-14.06,"ALTO PARAISO DE GOIAS","gbif","Paepalanthus longibracteatus"
2242,"Cenargen","CEN","109838","Paepalanthus","elongatus",NA,"C. O. Andrino","412","Caroline O. Andrino - SPF","Goias",NA,"Serra de Santana. Estrada GO 241, Minaçu -Cavalcante; 74 km após a sede da Reserva Natural Serra do Tombador (ou cerca de 18 km antes da zona urbana de Cavalcante).",-47.475277,-13.659722,"CAVALCANTE","gbif","Paepalanthus elongatulus"
2243,"Cenargen","CEN","108490","Paepalanthus","elongatulus",NA,"C. O. Andrino","3227","Marcelo Fragomeni Simon","Goias",NA,"Ao longo da GO - 118, 9 km S de Alto Paraíso.",-47.4875,-14.215,"ALTO PARAISO DE GOIAS","gbif","Paepalanthus elongatulus"
2244,"Cenargen","CEN","108528","Paepalanthus","polytrichoides",NA,"C. O. Andrino","3265","Marcelo Fragomeni Simon","Goias",NA,"Ao longo da GO - 118, 9 km S de Alto Paraíso.",-47.4875,-14.215,"ALTO PARAISO DE GOIAS","gbif","Paepalanthus polytrichoides"
2245,"Cenargen","CEN","108783","Paepalanthus","chiquitensis",NA,"C. O. Andrino","3363","Marcelo Fragomeni Simon","Goias",NA,"P. N. Chapada dos Veadeiros. Acesso na entrada para a escola Bona Espero, 13 km N.",-47.639444,-14.06,"ALTO PARAISO DE GOIAS","gbif","Paepalanthus chiquitensis"
2246,"Cenargen","CEN","108483","Paepalanthus","polytrichoides",NA,"C. O. Andrino","3220","Marcelo Fragomeni Simon","Goias",NA,"Ao longo da GO - 118, 9 km S de Alto Paraíso.",-47.4875,-14.215,"ALTO PARAISO DE GOIAS","gbif","Paepalanthus polytrichoides"
2247,"Cenargen","CEN","108484","Paepalanthus","cordatus",NA,"C. O. Andrino","3221","Marcelo Fragomeni Simon","Goias",NA,"Ao longo da GO - 118, 9 km S de Alto Paraíso.",-47.4875,-14.215,"ALTO PARAISO DE GOIAS","gbif","Paepalanthus cordatus"
2250,"JBRJ","RB","RB01413747","Paepalanthus","longibracteatus",NA,"C. O. Andrino","3365","M.F. Simon; I.S. Gomes, M.S. Martins e V.F. Gomes","Goias",NA,"Parque Nacional da Chapada dos Veadeiros.  Acesso na entrada para a Escola Bona Espero. 13 km N.",-47.639444,-14.06,"Alto Paraíso de Goiás","gbif","Paepalanthus longibracteatus"
2255,"MBM","MBM","414355","Paepalanthus","elongatus",NA,"L. Echternacht","2073","Dittrich, V.A.O.; Lima, L.V.; Landroz, E.; Lima, L.V.; Landroz, E.","Minas Gerais",NA,"Parque Estadual da Serra do Papagaio, Retiro dos Pedros",-44.679167,-22.06,"Baependi","gbif","Paepalanthus elongatulus"
2256,"MBM","MBM","414338","Paepalanthus","elongatus",NA,"M. L. O. Trovó","1992","Dittrich, V.A.O.; Lima, L.V.; Landroz, E.; Lima, L.V.; Landroz, E.","Minas Gerais",NA,"Parque Estadual da Serra do Papagaio, Serra da Careta",-44.781944,-22.114167,"Baependi","gbif","Paepalanthus elongatulus"
2278,"MBM","MBM","407231","Paepalanthus","chiquitensis",NA,"L. J. Sauthier","993","Soares-Silva, L.H.; et al.; et al.","Goias",NA,"Ao longo da estrada Alto Pdaraíso - Teresina de Goiás",-47.517778,-14.078611,"Alto Paraíso","gbif","Paepalanthus chiquitensis"
2303,"Universidade Federal de Mato Grosso do Sul","CGMS","75132","Paepalanthus","scandens",NA,"P. T. Sano","8468","V. C. Souza; P. H. Miyagi & J. P. Souza","Minas Gerais",NA,"20Km De Datas Em Direcao A Serro, Km 444.",-43.593055,-18.568889,"Presidente Kubitschek","gbif","Paepalanthus scandens"
2308,"ASU","Plants","ASU0006660","Paepalanthus","bifidus",NA,"N. Hensold","63042","G. Hatschbach; M. Hatschbach, J. T. Motta","Bahia",NA,"Prado, km 15-25 da rodovia para Itamaraju (Mim. Prado)",-39.230825,-17.332583,NA,"gbif","Paepalanthus bifidus"
2310,"ASU","Plants","ASU0006663","Paepalanthus","elongatus",NA,"N. Hensold","59507","G. Hatschbach; M. Hatschbach, E. Barbosa","Goias",NA,"Rod. GO-118, 5-8km S de Alto Paraiso, Goias",-47.521517,-14.133556,NA,"gbif","Paepalanthus elongatulus"
2311,"ASU","Plants","ASU0006665","Paepalanthus","falcatus",NA,"N. Hensold","52923","G. Hatschbach; M. Hatschbach, V. Nicolack","Minas Gerais",NA,"Pito Aceso (mun. Conc. do Mato Dentro)",-43.417678,-19.042033,NA,"gbif","Paepalanthus pedunculatus"
2312,"ASU","Plants","ASU0006669","Paepalanthus","nigrescens",NA,"N. Hensold","8060","S. F. Glassman; J. C. Gomes, Jr.","Minas Gerais",NA,"Serra Cipo 112 km. N. of Belo Horizonte",-43.938575,-19.919068,NA,"gbif","Paepalanthus nigrescens"
2314,"ASU","Plants","ASU0006662","Paepalanthus","elongatulus",NA,"N. Hensold","55935","G. Hatschbach; M. Hatschbach, J. M. Silva","Goias",NA,"Corrego Pigarrao (mun. Alto Paraiso)",-47.521517,-14.133556,NA,"gbif","Paepalanthus elongatulus"
2315,"ASU","Plants","ASU0006673","Paepalanthus","scandens",NA,"N. Hensold","72182","G. Hatschbach; M. Hatschbach, E. Barbosa","Minas Gerais",NA,"Serra do Cabral, extreme norte (Mun. Francisco Dumont)",-44.242194,-17.294584,NA,"gbif","Paepalanthus scandens"
2316,"ASU","Plants","ASU0006664","Paepalanthus","falcatus",NA,"N. Hensold","53016","G. Hatschbach; M. Hatschbach, V. Nicolack","Minas Gerais",NA,"Estribo Bandierinha (mun. Diamantina)",-43.6,-18.25,NA,"gbif","Paepalanthus pedunculatus"
2317,"ASU","Plants","ASU0006671","Paepalanthus","supinus",NA,"H. N. Moldenke","17172","H. S. Irwin; R. Souza, J. W. Grear, R. Reis dos Santos","Mato Grosso",NA,"Drainage of the upper Rio Araguaia. Lower slopes, Serra Azul, ca. 85 km S of Xavantina.",-52.2601,-15.8719,NA,"gbif","Paepalanthus supinus"
2318,"ASU","Plants","ASU0006667","Paepalanthus","klotzschianus",NA,"N. Hensold","63022","G. Hatschbach; M. Hatschbach, J. T. Motta","Bahia",NA,"Prado, km 15-25 da rodovia para Itamaraju (Mm Prado)",-39.230825,-17.332583,NA,"gbif","Paepalanthus klotzschianus"
2319,"ASU","Plants","ASU0006681","Paepalanthus","reflexus",NA,"N. Hensold","72139","G. Hatschbach; M. Hatschbach, E. Barbosa","Minas Gerais",NA,"Serra do Cabral, Rio Preto (Mun. Francisco Dumont)",-43.8,-22,NA,"gbif","Paepalanthus reflexus"
2352,"Jardim Botânico de Brasília","HEPH","34365","Paepalanthus","bonsai",NA,"M. L. O. Trovó","2776","Viana, PL; Mota, FN de O; Wanderley, MGL; R. Lousada, VT","Minas Gerais",NA,"Parque Estadual do Rio Preto",-43.2081,-18.1257,"São Gonçalo do Rio Preto","gbif","Paepalanthus bonsai"
2368,"JBRJ","RB","RB00778862","Paepalanthus","barbulatus",NA,"M. L. O. Trovó","8733","L. P. Félix; G. Trajano","Bahia",NA,"Serra do Sincorá.",-41.300578,-13.277533,"Ibicoara","gbif","Paepalanthus barbulatus"
2369,"JBRJ","RB","RB00778890","Paepalanthus","pulvinatus",NA,"M. L. O. Trovó","8720","L. P. Félix ; G. Trajano","Bahia",NA,NA,-41.370833,-13.005278,"Mucugê","gbif","Paepalanthus pulvinatus"
2370,"JBRJ","RB","RB00754300","Paepalanthus","obtusifolius",NA,"M. L. O. Trovó",NA,"Diversitas neotropica - Brasil","Bahia",NA,"Mocuiê, Chapada Diamantina, beira da estrada.",-41.363561,-12.522954,"Lençóis","gbif","Paepalanthus obtusifolius"
2371,"JBRJ","RB","RB00600013","Paepalanthus","pulvinatus",NA,"A. M. Giulietti","328","A. Lobão; C.H.R. de Paula, D. Fernandes & L. Krug","Bahia",NA,"Chapada Diamantina.",-41.415274,-12.5612,"Lençóis","gbif","Paepalanthus pulvinatus"
2372,"JBRJ","RB","RB00573560","Paepalanthus","barbulatus",NA,"N. Hensold","2680","C.N. Fraga; M.M. Saavedra; J.E. Meirelles & J. Neri","Bahia",NA,"Capão do Correia, trilha para o Largo da Baixa. Estrada vicinal saindo Caraiba a 17,5Km da BA 142. Campo Rupestre.",-41.37306,-13.11778,"Mucugê","gbif","Paepalanthus barbulatus"
2373,"JBRJ","RB","RB00573572","Paepalanthus","pulchellus",NA,"N. Hensold","2692","C.N. Fraga; M.M. Saavedra; J.E. Meirelles & J. Neri","Bahia",NA,"Arredorres da Cidade, próximo ao Cemitério Bisantino. Campo Rupestre.",-41.37278,-13.01306,"Mucugê","gbif","Paepalanthus pulchellus"
